3.122000000000000000e+03,8.000000000000000444e-01,1.961061535382668808e-09,2.066623298862310776e+00,4.130937074848229362e-01,2.235684080833948784e+01,6.702323342426508086e-08,5.834170907013738000e+15,2.942966693152214864e-03,7.059446430045327727e-04,3.267451901772389089e-02,1.432657045158261739e-10,4.592797518831655273e+12
3.200000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,1.204652352267625348e+00,8.786891404462739974e-01,2.256347481475771843e+01,1.506000624671413688e-07,2.334996794461904000e+15,1.912655528282258734e-03,3.401697189672798377e-04,8.661452030376505518e-02,3.574374704441299264e-10,3.000464699795645020e+12
3.361000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,9.280334807092869287e-01,4.264480769858857712e-01,2.762499677809254983e+00,2.227260742210194659e-07,3.883067450571375500e+15,9.332576735939149661e-04,5.098974018614364214e-04,3.456834713156892256e-03,3.360899796884882154e-10,2.286916357703705078e+12
3.362000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,7.181973013551370411e-01,4.516739852810300881e-01,9.542349692283606188e+00,3.271527230926956254e-07,3.369416232645065000e+15,5.558264051023385430e-04,3.884892820302870368e-04,1.996164468083903507e-02,3.796892618884203244e-10,1.476967891009809570e+12
3.671000000000000000e+03,8.000000000000000444e-01,5.342362552340773618e-09,2.158640921536062685e+00,6.050095676329962924e-01,1.408849994413000317e+01,6.278363790851301559e-08,5.213152087726198000e+15,2.811447972862262008e-03,1.259791341815431117e-03,6.003326175654762759e-02,1.225322229723566446e-10,8.331224757861292969e+12
3.757000000000000000e+03,8.000000000000000444e-01,9.999611377716064453e-01,3.264652921475544645e+00,5.903085624866517556e-01,3.325937624463983333e+00,3.378034488627642628e-08,6.498005969477121000e+15,6.324541298621075280e-02,1.566688895735455014e-02,1.069571322969062599e-01,9.755966223129964049e-10,1.546628859786910625e+14
4.015000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,2.863253217082308844e+00,6.095719086959138222e-01,2.999119615206389700e+00,4.110023618019017903e-08,5.977515660245082000e+15,1.355344228701292272e-02,5.637671647902294664e-03,1.591311722159990671e-01,2.918655710026626993e-10,4.559236996248501562e+13
4.034000000000000000e+03,8.000000000000000444e-01,2.201678617197444510e-09,1.588478778298398231e+00,3.970242687746277643e-01,1.105637299471111490e+01,9.945899343579729183e-08,5.154913065726323000e+15,1.219886139305180776e-03,6.253493781978013968e-04,1.098299894539744338e-02,1.145251351894129805e-10,2.604794084644244141e+12
4.179000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,2.172198617821766931e+00,6.606287828221986125e-01,2.492281757016917842e-01,6.219680493181942466e-08,4.930616864231235000e+15,3.109244155338993128e-03,1.260627703827229629e-03,5.520125224056940394e-03,1.336485761822795656e-10,8.183749583890414062e+12
4.183000000000000000e+03,8.000000000000000444e-01,9.999611377716064453e-01,1.712218876483043273e+00,5.826493848025235955e-01,7.329076794081871959e+00,8.887472655727585893e-08,4.739157104519716000e+15,2.319087893722696601e-03,6.494277633318329109e-04,1.528683435840636623e-02,1.804808382200664509e-10,4.168450663804986328e+12
4.486000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,2.099474585616063482e+00,7.054535884735203544e-01,3.167238575923922106e+00,6.545660802231010258e-08,4.576421675593830000e+15,4.493207859498945037e-03,2.696036961056946010e-03,1.209073695055354163e-02,2.097698642584335205e-10,2.170083657472145703e+13
4.581000000000000000e+03,8.000000000000000444e-01,9.999611377716064453e-01,1.223328337820382083e+00,2.215183572113558208e-01,5.126235568282208277e+00,1.471641417295953384e-07,4.806450406597404000e+15,1.250134556469782330e-03,5.609458875259757575e-04,1.713534972898411637e-03,2.256860188333376669e-10,2.543987932086731445e+12
4.660000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,2.638362104986342604e+00,6.087424812045313383e-01,1.793733599208240825e+00,4.646451958130650420e-08,5.742672260049170000e+15,7.911583233013727914e-03,3.841409290932731087e-03,1.026708176419764869e-02,2.097446271925359356e-10,2.876628560979241797e+13
4.769000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,7.761467091237848059e-01,6.260008136934385181e-01,9.806958518677042491e+00,2.912060315309356836e-07,3.061585758359184500e+15,5.377580685108413654e-04,3.599722153869201746e-04,2.495781217649331932e-02,3.029269420109095429e-10,1.817589536246298340e+12
4.953000000000000000e+03,8.000000000000000444e-01,2.235390317295582463e-09,1.493174247924087261e+00,5.587969077322639810e-01,2.399898127432540917e+01,1.091317893938242925e-07,4.515937492565873000e+15,1.891621103256896754e-03,5.866574677273422942e-04,1.200334986918282290e-02,2.075342879575582932e-10,3.414138096553499023e+12
5.011000000000000000e+03,8.000000000000000444e-01,7.984000127692070237e-09,1.783172393775690479e+00,3.831542866086068422e-01,7.470862954680473678e+00,8.362320719286974975e-08,5.496659963400143000e+15,2.083911036108251295e-03,8.379600124501509432e-04,2.715848083504628866e-03,1.466625034900058891e-10,3.955859941199327637e+12
5.189000000000000000e+03,8.000000000000000444e-01,9.999611377716064453e-01,1.680871092566871949e+00,4.606748238220170211e-01,3.657328866404753853e+00,9.137241480829684563e-08,5.128000970724568000e+15,1.872058812356519955e-03,4.874601501548037909e-04,3.599766541978138053e-03,1.526064847076299205e-10,3.791858994428779785e+12
5.604000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,1.178371459928639897e+00,6.925671231470091893e-01,6.762694305982472898e+00,1.556657451904727891e-07,3.489538046623557000e+15,1.070826578423200379e-03,3.980814829886171989e-04,9.802293398012640324e-03,2.122957821137335225e-10,2.490165055193837402e+12
5.693000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,1.473149181193018187e+00,5.376570446983839346e-01,4.783538109684731587e+00,1.113644236552203012e-07,4.560515539590450000e+15,1.515343251286407206e-03,5.371114475096299941e-04,2.918433322574845966e-03,1.718164043037562818e-10,3.006326392771105469e+12
6.037000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,8.415402733818234671e-01,4.598446873523115430e-01,2.839450701829919765e+00,2.579312527332104825e-07,3.630186084920552500e+15,7.336519871105866156e-04,4.503614234978963447e-04,8.619838644873268826e-03,3.374904434889362945e-10,1.884733313620068359e+12
6.239000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,1.820933831370048273e+00,5.848185973270649818e-01,3.367044541609280017e+00,8.103553740900509175e-08,4.877916082903631000e+15,2.077823278609135672e-03,8.167059370711485765e-04,6.511764251950261616e-03,1.384526487736906432e-10,4.854156691762413086e+12
6.489000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,2.688468663085097798e+00,5.782038744214590409e-01,2.100270460893741031e+00,4.517173496305921962e-08,5.961544239327634000e+15,8.698332145681369337e-03,3.749014598898476984e-03,3.166256615248796025e-03,2.194991595483169904e-10,2.828499626737510938e+13
6.491000000000000000e+03,8.000000000000000444e-01,9.999611377716064453e-01,2.168975210527342323e+00,6.429387050421717653e-01,6.641052818333494479e+00,6.233548303321863416e-08,5.026745097524124000e+15,2.952716045990992893e-03,1.534699659842542413e-03,4.846326286358817320e-02,1.270536003769643778e-10,1.029394307261010156e+13
7.335000000000000000e+03,8.000000000000000444e-01,9.999608993530273438e-01,1.015665322983083207e+00,4.302111346944612058e-01,1.884655654346245157e+01,1.945316742576375314e-07,4.054255758429425500e+15,8.403434807255536713e-04,5.055600419758547086e-04,8.023138459223089214e-03,2.410928159090969493e-10,2.026215897466878662e+12
7.341000000000000000e+03,8.000000000000000444e-01,9.999610185623168945e-01,2.784365142492129408e+00,5.516753056345222728e-01,4.111557306326863781e+00,4.286014728450865110e-08,6.201867863663372000e+15,1.607473366305194745e-02,6.774834320779393043e-03,1.978809384302087637e-01,3.725537383772412968e-10,5.039148444413860938e+13
7.482000000000000000e+03,8.000000000000000444e-01,7.028402178548276424e-04,1.124003994268862217e+00,4.074064816254423516e-01,3.627732227246789876e+01,1.670953968338752786e-07,4.314703297938998500e+15,9.342621660619634906e-04,4.873696555980008838e-04,1.487235486786084998e-02,2.083233133815896648e-10,2.203122760204147461e+12
7.753000000000000000e+03,8.000000000000000444e-01,9.999611377716064453e-01,1.727860377299121897e+00,4.804713289487052008e-01,3.032885603120120788e+00,8.767065134680569835e-08,5.137332197535587000e+15,2.342184656789489741e-03,7.311932075077398228e-04,4.301927645395971569e-03,1.782669058121893716e-10,3.738073346656863770e+12
7.822000000000000000e+03,8.000000000000000444e-01,1.914300495897691690e-09,1.647109019825544696e+00,1.933879000670135906e-01,3.705405419637876463e+01,9.419617434574276976e-08,5.611294442140901000e+15,1.894300669670836816e-03,7.069552959842089271e-04,1.130717016546404531e-02,1.626070613616668070e-10,3.337019597749963867e+12
8.014000000000000000e+03,8.000000000000000444e-01,9.999612569808959961e-01,1.808949809733015890e+00,5.668106111882744713e-01,1.733335015207510432e+00,8.184217726768985329e-08,4.937861279388742000e+15,2.237803893335924346e-03,8.291030459216591417e-04,5.539277458359712601e-03,1.517318118162646921e-10,4.389463543951731445e+12
8.566000000000000000e+03,8.000000000000000444e-01,1.936762084042698007e-09,1.938913622074354359e+00,4.069061989696118320e-01,3.776732928315403370e+01,7.375295565099890528e-08,5.668290736510435000e+15,2.559828004973803590e-03,7.432627183282306243e-04,1.825946591569709357e-02,1.457763475328851351e-10,4.222423953917953613e+12
9.856000000000000000e+03,8.000000000000000444e-01,9.999611377716064453e-01,1.106512418735060788e+00,3.511198362692392050e-01,9.869712023932759593e+00,1.710732303103494836e-07,4.389207253756120500e+15,1.089865486841729665e-03,5.268155586852132487e-04,4.568795969542561314e-03,2.525927856583980296e-10,2.287547111227633301e+12
1.011500000000000000e+04,8.000000000000000444e-01,9.999611377716064453e-01,8.475511257234978890e-01,3.560714053171665783e-01,1.569098286078395255e+01,2.551922182495490317e-07,3.833733177804644500e+15,7.149946386565879473e-04,4.433304129680833128e-04,5.181645152803487225e-03,3.227757139196694825e-10,1.726790004561491455e+12
1.150000000000000000e+04,8.000000000000000444e-01,9.999612569808959961e-01,8.276342735954551610e-01,4.224240175668618757e-01,1.146969687652988412e+01,2.644591084856485842e-07,3.674659692973509000e+15,6.645589503443058432e-04,4.563473228772607485e-04,1.286575005237570665e-02,3.185030033894733841e-10,1.719366728419244141e+12
1.253800000000000000e+04,8.000000000000000444e-01,1.932968451967553847e-09,1.448199644756294369e+00,2.375157639234013740e-01,2.691484755979652732e+01,1.142546765693398549e-07,5.209352805849677000e+15,1.551763857859812974e-03,5.806908692670926858e-04,1.188188080378571078e-02,1.836221805633394653e-10,2.904360782277343750e+12
1.292300000000000000e+04,8.000000000000000444e-01,9.998935461044311523e-01,2.383446206206214946e+00,4.966021065023998871e-01,5.511010616126975847e+00,5.411413774597549577e-08,5.971574765796370000e+15,4.630642541203098747e-03,2.026637946822651502e-03,3.374662235248215153e-02,1.574545441795707222e-10,1.146127401952672852e+13
1.365100000000000000e+04,8.000000000000000444e-01,2.122395814652122681e-09,1.567453811282059739e+00,4.196546165512675675e-01,1.534362591549635724e+01,1.014669172431798583e-07,5.064198503310260000e+15,1.638315253266998516e-03,5.921017876046338977e-04,8.656025026457129373e-03,1.589374958360664751e-10,3.187132122725443359e+12
1.482700000000000000e+04,8.000000000000000444e-01,9.999612569808959961e-01,2.950893159852187253e+00,6.521502057844164035e-01,1.847452744054827400e+00,3.928491884362426604e-08,5.803024601561787000e+15,2.083219282865024155e-02,6.824352763491515345e-03,2.683726159127639357e-02,4.138046084901170557e-10,6.459781129530332812e+13
1.696000000000000000e+04,8.000000000000000444e-01,9.999608993530273438e-01,1.942028043143721794e+00,8.718500157479250889e-01,1.872528454235302320e+01,7.357565185196168751e-08,3.041587415321420000e+15,2.768446333807406991e-03,5.547044491066749653e-04,1.720382040601299012e-01,1.577037745552989368e-10,6.922352343936106445e+12
2.042500000000000000e+04,8.000000000000000444e-01,9.999612569808959961e-01,1.388512438562871987e+00,4.872553671500824413e-01,7.725391525654308644e+00,1.217004094605213968e-07,4.585608013631587000e+15,1.535361106289967340e-03,5.586172512001704414e-04,6.826482112982182673e-03,2.019319170014930441e-10,2.968603263840074219e+12
2.275300000000000000e+04,8.000000000000000444e-01,9.999612569808959961e-01,1.579203543177313263e+00,4.828738601062811386e-01,2.769791200224598793e+00,1.003367804781055002e-07,4.903972162364855000e+15,2.229664119359304249e-03,6.926515660556210700e-04,2.834076271329179653e-03,2.121686629113984742e-10,3.843055174210094238e+12
2.318700000000000000e+04,8.000000000000000444e-01,9.999606609344482422e-01,1.835418398218882974e+00,5.673459185804552440e-01,5.081485943457798982e+01,8.007820401702828348e-08,4.971631268034237000e+15,2.262403828602574645e-03,7.388054497746738159e-04,2.466468417490656762e-02,1.484269580013679887e-10,4.170021918774579590e+12
2.514300000000000000e+04,8.000000000000000444e-01,9.999612569808959961e-01,1.158018363167536036e+00,1.533611072415710097e-01,1.382705503001189218e+00,1.597878273279286556e-07,4.738797008487539000e+15,1.379493166256590608e-03,8.746420440806668703e-04,4.156500462972732152e-02,2.855359603191132758e-10,2.568110625764940918e+12
2.666300000000000000e+04,8.000000000000000444e-01,2.664416740572050912e-07,1.370986859089136090e+00,3.477470089062047465e-01,1.486859824796071194e+01,1.240414506034825563e-07,4.892237906324156000e+15,1.570655383181084747e-03,6.412860971666519208e-04,9.239282452100023788e-03,2.132715463339263296e-10,2.855330745294181641e+12
2.700200000000000000e+04,8.000000000000000444e-01,9.999608993530273438e-01,1.333854746439374184e+00,3.618466452143410672e-01,9.574995975840856488e+00,1.292569267232898248e-07,4.797993274055695000e+15,1.423643834071743140e-03,5.776609044849425863e-04,4.600233985780706643e-03,2.070737864448908110e-10,2.808984689229520508e+12
2.907500000000000000e+04,8.000000000000000444e-01,2.312851465902099335e-09,1.622687196461039427e+00,4.798228069111940552e-01,1.215806300105704629e+01,9.633070088300393626e-08,4.980541224444307000e+15,1.994973619952645355e-03,6.946651280055244921e-04,1.561740171654848498e-02,1.773666833710990546e-10,3.577569100532418945e+12
3.166900000000000000e+04,8.000000000000000444e-01,9.999606609344482422e-01,1.856909570692697020e+00,6.217231389190367441e-01,1.029597246507630892e+01,7.869206484168613916e-08,4.756277289064425000e+15,2.403112965233373047e-03,6.885304130755684569e-04,3.121602466094814191e-02,1.532333966066960786e-10,4.707073583826900391e+12
3.334200000000000000e+04,8.000000000000000444e-01,9.999612569808959961e-01,8.184762801765748108e-01,2.515586869475975873e-01,6.678071149509502646e+00,2.689104158409189183e-07,3.901990587147429000e+15,9.361732835720664326e-04,8.274084320001488324e-04,1.822102564522233570e-02,4.615804474149649546e-10,2.813039070908112793e+12
3.510700000000000000e+04,8.000000000000000444e-01,9.999607801437377930e-01,1.078701561740817105e+00,3.507397553405230406e-01,1.551539431903818844e+01,1.777315344910155729e-07,4.334356957020671500e+15,1.032837281300506534e-03,4.824759757056593925e-04,5.323202012676419778e-03,2.552278618172175645e-10,2.189215023680805176e+12
3.539600000000000000e+04,8.000000000000000444e-01,9.999611377716064453e-01,1.808414180242212232e+00,4.571799866770978049e-01,4.063581302258093331e+00,8.187854374798619321e-08,5.329813679764063000e+15,2.251431427043172444e-03,8.496914529061927674e-04,6.407463126459953147e-03,1.526637988893503194e-10,4.114856443204040039e+12
3.763800000000000000e+04,8.000000000000000444e-01,9.999612569808959961e-01,1.435270306849664834e+00,5.275156062342941654e-01,5.281617511161313061e+00,1.158019822447427796e-07,4.535572701107156000e+15,1.455364255983751564e-03,5.207719420993976852e-04,6.484487311724893011e-03,1.764038983232320374e-10,2.826700437748424316e+12
3.765500000000000000e+04,8.000000000000000444e-01,9.999608993530273438e-01,1.492111420835854796e+00,7.490129701242600468e-01,1.741323620878546663e+01,1.092482062924094775e-07,3.606628552891428500e+15,1.158317555053841935e-03,4.640051120517123913e-04,3.560737699844691850e-02,1.274730941671029588e-10,3.342492846592298340e+12
3.807100000000000000e+04,8.000000000000000444e-01,2.411995048134940589e-09,1.942194076305423511e+00,5.139306404493337865e-01,1.241636870359123357e+01,7.356624931889047602e-08,5.327541647025153000e+15,2.925670051972948955e-03,9.336842757605882471e-04,1.122755340881917072e-02,1.661643384076559652e-10,5.422167093722719727e+12
3.957200000000000000e+04,8.000000000000000444e-01,9.999608993530273438e-01,2.619162182386024718e+00,6.550177335360634068e-01,8.664897238297578852e+00,4.697685036788519216e-08,5.449426816420012000e+15,9.950741920567031384e-03,4.159365837876057535e-03,9.834009851795909307e-02,2.682924353436748313e-10,3.535134541138067188e+13
4.142900000000000000e+04,8.000000000000000444e-01,9.999612569808959961e-01,1.536830311537335403e+00,6.507961874685969095e-01,2.350291105257886759e+00,1.045148075201562041e-07,4.194476918366810000e+15,1.701819704059095344e-03,5.463450415764884013e-04,3.515774087028537311e-03,1.731915402264058564e-10,3.503934209346056152e+12
5.276000000000000000e+04,8.000000000000000444e-01,9.999612569808959961e-01,2.729802765709296697e+00,6.638975376240224824e-01,1.508772439096045748e+00,4.415010414149498939e-08,5.505967129148964000e+15,1.087298475425333560e-02,4.346665011834185965e-03,8.851710843871699042e-02,2.640507584619618317e-10,3.847335213045425781e+13
5.276800000000000000e+04,8.000000000000000444e-01,9.999612569808959961e-01,5.761517390658805304e+00,7.678598231972167953e-01,5.648508644545621848e+00,1.439960749192697747e-08,6.852411305706929000e+15,4.062907906112975948e-02,1.954000076689925685e-03,3.663807973491969849e-02,1.513882795578419733e-10,4.702817695238501562e+13
5.331900000000000000e+04,8.000000000000000444e-01,9.960069060325622559e-01,2.841546229923555877e+00,6.257095135857234647e-01,1.406510121843265715e+01,4.157107746073919443e-08,5.859745118072659000e+15,8.720493206831584146e-03,2.739936078886304714e-03,6.976998313723245526e-02,1.912461035120454961e-10,2.439525027445871484e+13
5.342600000000000000e+04,8.000000000000000444e-01,2.092402473508059302e-09,2.080086089952000172e+00,4.787701469764541473e-01,2.063859780942613398e+01,6.637360850993985743e-08,5.642663548971509000e+15,2.998019873695718408e-03,8.507547279511717877e-04,2.317896497242197956e-02,1.432404726786704429e-10,5.149452945051715820e+12
5.342900000000000000e+04,8.000000000000000444e-01,3.287494276804636684e-09,2.044283052274231238e+00,6.235514871401854897e-01,2.582893415944502991e+01,6.812483184716261472e-08,4.981208484901109000e+15,2.565676426032418786e-03,9.331495662454716063e-04,4.828334383178865818e-02,1.280016931030515426e-10,6.421046353121025391e+12
5.355000000000000000e+04,8.000000000000000444e-01,2.176455682345590503e-09,1.936108914179610618e+00,3.761041957296118454e-01,6.618319820597516667e+00,7.391322885796891161e-08,5.745465664153809000e+15,2.298262603559904447e-03,7.675789895289523643e-04,6.329103529793454752e-03,1.314431295248588462e-10,4.052479833122937012e+12
